,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
322,21715572,56843,3469442,Verizon New York Inc.,Verizon New York Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,NY,360850303011011,10,1,7.0,0.768,1
323,54011546,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MD,240135100001059,60,1,2.0,1.3,1
324,32436482,59351,3576352,Frontier Communications Corporation,Frontier Communication Northwest Washington  Contel,Frontier Communications Corporation,130258,Frontier Communications Corporation,WA,530579521001041,11,1,12.0,1.0,1
325,42264504,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,AK,21000001002024,60,0,0.0,0.0,1
326,4473066,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",WI,551039705004075,70,1,2.0,0.064,0
327,60367404,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,360290134001011,60,1,25.0,3.0,1
328,36690529,67053,2904654,Indiana Bell Telephone Company,AT&T Indiana,AT&T Inc.,130077,AT&T Inc.,IN,180659764004007,10,1,3.0,0.384,0
329,14116345,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MS,281419503004042,60,1,100.0,3.0,1
330,69658559,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,482979501003183,60,1,2.0,1.3,1
331,16885828,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",PA,421039508011024,60,1,35.0,3.0,1
332,62268540,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OH,390410121001073,60,0,0.0,0.0,1
333,68225312,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,480039504001007,60,1,25.0,3.0,1
334,71297411,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WA,530519701002047,60,0,0.0,0.0,1
335,10844382,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",GA,131790102061018,60,1,35.0,3.0,1
336,3046683,55027,6254403,Crown Castle Fiber LLC,Crown Castle Fiber,Crown Castle International Corp.,400092,Crown Castle International Corp.,MA,250138136014003,50,0,0.0,0.0,1
337,73164731,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",PR,720475301001038,60,1,2.0,1.3,1
338,14471221,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NC,371350110004012,60,1,100.0,3.0,1
339,21005245,56636,2821221,Shelby Electric Coop,Pwr-net,Shelby Electric Cooperative Inc,350088,Shelby Electric Cooperative Inc.,IL,171399769004063,70,1,15.0,2.0,1
340,13497636,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MN,270917903001064,60,1,35.0,3.0,1
341,24465680,57905,3316692,Verizon New Jersey Inc.,Verizon New Jersey Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,NJ,340230084032001,50,1,940.0,880.0,1
342,41997962,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,11210116003062,60,1,25.0,3.0,1
343,14438230,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NC,371190015083006,60,1,100.0,3.0,1
344,15434696,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NY,360290168002009,60,1,100.0,3.0,1
345,23216202,57292,7566961,"TRANSWORLD NETWORK, CORP",TRANSWORLD NETWORK CORP,"PCC Holdings, Inc.",131016,"PCC Holdings, Inc.",TX,484159502001790,70,1,10.0,5.0,1
346,69746752,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,483630003001030,60,1,2.0,1.3,1
347,45364211,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60710116003701,60,1,2.0,1.3,1
348,19226881,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WI,551110001003020,60,1,35.0,3.0,1
349,47936265,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,GA,131210116252008,60,0,0.0,0.0,1
350,22254901,57012,24930141,"Mercury Wireless Kansas, LLC",MercuryWirelessKansasLLC,"Mercury Wireless, Inc.",190236,"Mercury Wireless, Inc.",KS,200450010022047,70,1,30.0,6.0,1
351,55509530,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MN,270359507001132,60,0,0.0,0.0,1
352,48708448,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,ID,160199715001227,60,0,0.0,0.0,1
353,63506807,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OK,400099668001512,60,1,25.0,3.0,1
354,22523692,57102,16286825,PCI Broadband,PCI Broadband,Precision Communications Inc.,131017,Precision Communications Inc.,CO,80410047012017,70,1,50.0,20.0,1
355,2496644,54808,4320545,Nsight Telservices,Cellcom,"Northeast Communications of Wisconsin, Inc.",130937,"Northeast Communications of Wisconsin, Inc.",WI,551351002001144,70,1,0.7,0.4,1
356,20668725,56539,2073203,Verizon Virginia LLC,Verizon Virginia LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,VA,518100462223012,10,1,3.0,0.768,1
357,9258321,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60239400001019,60,1,35.0,3.0,1
358,29514265,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",AZ,40136134001006,12,1,100.0,10.0,1
359,11845605,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IN,180390023003007,60,1,100.0,3.0,1
360,69779968,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,483879507001053,60,1,2.0,1.3,1
361,5762300,55526,1520980,"Hawaiian Telcom, Inc.",Hawaiian Telcom Inc,Cincinnati Bell Inc.,130254,Cincinnati Bell Inc.,HI,150070403002006,10,1,7.0,1.0,1
362,5522844,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",NE,311699631001212,70,1,2.0,0.064,0
363,29240193,58861,1700863,"Pioneer Telephone Cooperative, Inc.","Pioneer Telephone Cooperative, Inc.",Pioneer Telephone Cooperative (OK),131045,Pioneer Telephone Cooperative (OK),OK,400439591002136,11,1,25.0,3.0,1
364,53331965,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",LA,220050306003000,60,1,2.0,1.3,1
365,9001009,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AZ,40130610341019,60,1,35.0,3.0,1
366,47273977,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",FL,121050125061067,60,1,25.0,3.0,1
367,28953194,58751,6043269,"WideOpenWest Cleveland, LLC",WOW,"WideOpenWest Finance, LLC",131480,"WideOpenWest Finance, LLC",MI,260750063011021,42,1,500.0,50.0,0
368,44874536,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,61090032004133,60,1,25.0,3.0,1
369,65832060,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",RI,440070034001021,60,1,25.0,3.0,1
370,1183737,54444,2638641,North Dakota Telephone Company,North Dakota Telephone Company,North Dakota Telephone Company,130885,North Dakota Telephone Company,ND,380719577001508,10,1,15.0,3.0,1
371,61494555,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NC,371830528012015,60,1,25.0,3.0,1
372,44485145,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60450101001726,60,1,25.0,3.0,1
373,31787738,59244,23524705,All Points Broadband,All Points Broadband,"Virginia Everywhere, LLC",300170,"Virginia Everywhere, LLC",KY,212090405021045,70,1,25.0,3.0,1
374,70792455,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",VA,511210210002010,60,1,25.0,3.0,1
375,47077147,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",FL,120690303022063,60,1,25.0,3.0,1
376,40824735,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,482450114002084,10,1,3.0,0.384,0
377,49911075,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,171790216062053,60,1,25.0,3.0,1
378,55727706,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MN,270159603003006,60,1,25.0,3.0,1
379,38975893,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60014377021006,12,1,100.0,20.0,0
380,64110286,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OR,410390015001716,60,0,0.0,0.0,1
381,45509261,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60930010004019,60,1,2.0,1.3,1
382,19990801,56356,16419392,Broadband Corp,Broadband Corp,Broadband Corp.,130161,Broadband Corp.,MN,270859506001046,70,1,40.0,4.0,1
383,40214208,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,OK,401091020002019,10,1,3.0,0.384,0
384,57387917,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MO,290414701002732,60,1,2.0,1.3,1
385,60469884,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,360670048002009,60,1,25.0,3.0,1
386,62861492,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OH,391590506013041,60,1,25.0,3.0,1
387,43672974,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60350403042036,60,0,0.0,0.0,1
388,69122398,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,480259501001064,60,1,2.0,1.3,1
389,19200451,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WI,550959602003022,60,1,100.0,3.0,1
390,52260991,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",KS,201919623004075,60,1,25.0,3.0,1
391,36473515,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170311608001009,11,1,18.0,0.768,0
392,5798695,55558,4362364,KanOkla Telephone Association,"KanOkla Telephone Association, Inc.",KanOkla Telephone Association,130684,"KanOkla Telephone Association, Inc.",KS,200079682002309,50,1,100.0,10.0,1
393,15594329,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NY,360850146052004,60,1,35.0,3.0,1
394,40262400,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,OK,400039557001059,10,1,6.0,0.512,0
395,63219527,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OH,391650307004060,60,1,2.0,1.3,1
396,310132,53920,21701891,AMG Technology Investment Group,Nextlink Residential,AMG Technology Investment Group LLC,290010,AMG Technology Investment Group LLC,TX,480970001003175,70,1,50.0,10.0,1
397,7632851,55592,17851569,One Point Technologies Inc.,One Point Technologies Inc.,"Blue Valley Tele-Communications, Inc.",130144,"Blue Valley Tele-Communications, Inc.",KS,202019786001109,70,1,25.0,3.0,1
398,65718765,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",PA,421010284004002,60,1,2.0,1.3,1
399,64940929,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,PA,421179509002208,60,0,0.0,0.0,1
400,27276314,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,NY,360930210023001,43,1,940.0,35.0,1
401,27937243,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,FL,121050124101095,43,1,940.0,35.0,1
402,30504125,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",PA,420550117001036,12,1,10.0,1.0,1
403,32714887,59351,3576352,Frontier Communications Corporation,Frontier Communication of Minnesota,Frontier Communications Corporation,130258,Frontier Communications Corporation,MN,270917903001302,11,1,12.0,1.0,1
404,28307814,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,FL,120174503031045,43,1,940.0,35.0,1
405,7957804,55820,1886944,"Horry Telephone Cooperative, Inc",Horry Telephone Cooperative Inc.,"Horry Telephone Cooperative, Inc.",130620,"Horry Telephone Cooperative, Inc.",SC,450439205012002,10,1,20.0,2.0,1
406,28648805,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,CA,60590995021101,43,1,940.0,35.0,1
407,39138614,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60371973002004,11,1,3.0,0.384,0
408,1108192,54411,9957838,unWired Broadband,unWired Broadband Inc,unWired Broadband Inc.,340098,unWired Broadband Inc.,CA,60990039053013,70,1,30.0,7.0,1
409,36710189,67053,2904654,Indiana Bell Telephone Company,AT&T Indiana,AT&T Inc.,130077,AT&T Inc.,IN,180190507012098,10,1,6.0,0.512,0
410,58833767,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NV,320310015014001,60,1,2.0,1.3,1
411,21427163,56813,6118814,MINNESOTA VALLEY TELEVISION IMPROVEMENT CORPORATION  DBA =,MVTV Wireless,Minnesota Valley Television Improvement Corporation,190244,Minnesota Valley Television Improvement Corporation,MN,270131710001098,70,1,50.0,10.0,1
412,41334979,67059,2946986,The Ohio Bell Telephone Company,AT&T Ohio,AT&T Inc.,130077,AT&T Inc.,OH,390490022001033,12,1,100.0,20.0,0
413,19305576,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WV,540139627001009,60,1,35.0,3.0,1
414,27547299,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,NE,311119599004044,43,1,940.0,35.0,1
415,29446635,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",AZ,40070011001017,10,1,0.5,0.128,1
416,63012390,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OH,390572106021009,60,1,2.0,1.3,1
417,72846332,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WY,560139403002036,60,0,0.0,0.0,1
418,63951052,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OK,401255010013006,60,1,2.0,1.3,1
419,64107253,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OR,410390009024015,60,0,0.0,0.0,1
420,50145467,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IL,170579529003001,60,1,2.0,1.3,1
421,63589343,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OK,400659681002467,60,1,25.0,3.0,1
422,15317934,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NV,320130106002401,60,1,35.0,3.0,1
423,9283330,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60290033061432,60,1,35.0,3.0,1
424,47612714,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,120860081012018,60,1,2.0,1.3,1
425,22060567,56925,15336449,"Atlantic Broadband Finance, LLC","Atlantic Broadband Finance, LLC",Acquisitions Cogeco Cable Holdings II Inc.,280001,Acquisitions Cogeco Cable Holdings II Inc.,PA,420512612002066,43,1,1000.0,50.0,1
426,44963059,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60190031022003,60,1,2.0,1.3,1
427,33874365,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,CA,60710100241015,11,1,12.0,1.0,1
428,7590104,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,WA,530630040003017,43,1,987.0,35.0,1
429,62000252,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",ND,380619552002367,60,1,25.0,3.0,1
430,72358639,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WI,550079602002176,60,1,25.0,3.0,1
431,50621500,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IN,181457107001054,60,0,0.0,0.0,1
432,43423987,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AR,50719521001022,60,1,2.0,1.3,1
433,4848239,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IL,171499525003260,70,1,2.0,0.064,0
434,56693612,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MO,290099602003079,60,0,0.0,0.0,1
435,21977592,56872,24688079,Sail Internet,Sail Internet,Sail Internet,340066,Sail Internet,CA,60855002003003,70,1,200.0,100.0,1
436,24590396,57921,20305868,"Ultimate Internet Access, Inc.","Ultimate Internet Access, Inc.","Ultimate Internet Access, Inc.",340076,"Ultimate Internet Access, Inc.",CA,60710022061006,70,1,100.0,100.0,1
437,10127704,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CT,90117001003059,60,1,35.0,3.0,1
438,54160223,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MA,250138001021028,60,0,0.0,0.0,1
439,62084097,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",ND,380219733002176,60,1,2.0,1.3,1
440,5454398,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",NE,310939705002143,70,1,2.0,0.064,0
441,4709145,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IA,191390509002055,70,1,2.0,0.064,0
442,9619098,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60710097092024,60,1,100.0,3.0,1
443,58505541,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NE,310959636001353,60,1,2.0,1.3,1
444,40041871,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,MO,290470212071022,10,1,6.0,0.512,0
445,57292928,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MO,292074704001002,60,1,25.0,3.0,1
446,53959574,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MD,240479514002033,60,1,25.0,3.0,1
447,21422971,56803,21535786,"NET Broadband, Inc.","NET Broadband, LLC",Evertek Enterprises,131394,Evertek Enterprises,IA,191670705002063,70,1,25.0,3.0,1
448,25468242,58296,18628651,Mercury Network Corporation,Mercury Network Corporation,Mercury Network Corporation,140063,Mercury Network Corporation,WI,550619604003092,70,1,75.0,25.0,1
449,59533807,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NM,350280004003053,60,0,0.0,0.0,1
450,60598839,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,361090016003056,60,1,25.0,3.0,1
451,5844457,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,AL,10970049004022,43,0,0.0,0.0,1
452,19892209,56300,19027440,CSC Holdings LLC,Cablevision,"Altice USA, Inc.",130370,Altice,NY,360050046001007,43,1,400.0,35.0,1
453,55040182,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MI,261210004015026,60,1,25.0,3.0,1
454,53223209,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",LA,220619606004023,60,1,25.0,3.0,1
455,52876842,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",KY,211130601014034,60,1,2.0,1.3,1
456,36145328,66457,24730574,DM Wireless LLC,DM Wireless,DM Wireless LLC,390155,DM Wireless LLC,PR,721292205012034,70,1,100.0,10.0,1
457,16564358,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",PA,420034961023034,60,1,100.0,3.0,1
458,60360458,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,360290035001009,60,1,25.0,3.0,1
459,29445698,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",AZ,40050023005085,11,1,6.0,0.5,1
460,48884116,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",ID,160439702004022,60,1,25.0,3.0,1
461,46771784,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,120990058152011,60,0,0.0,0.0,1
462,48781345,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,ID,160699400003008,60,0,0.0,0.0,1
463,67748071,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,482014211011013,60,0,0.0,0.0,1
464,49915208,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,171819505001137,60,1,25.0,3.0,1
465,17785681,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,481410106001026,60,1,100.0,3.0,1
466,59610114,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NM,350499406001050,60,0,0.0,0.0,1
467,21257514,56705,8064941,"AMA Communications, L.L.C.",AMA TechTel Communications,"AMA Communications, L.L.C.",131226,American Broadband Communications et al.,TX,480659501002125,70,1,100.0,10.0,1
468,8292776,55941,18525139,Cruzio Media Inc.,Cruzio Internet,"Cruzio Holdings, LLC",300043,"Cruzio Holdings, LLC",CA,60855120334003,70,1,30.0,30.0,1
469,36905762,67054,2776771,Michigan Bell Telephone Company,AT&T Michigan,AT&T Inc.,130077,AT&T Inc.,MI,261112906002145,10,1,1.5,0.128,0
470,29329502,58862,8245839,"WaveDivision Holdings, LLC",Wave,"WaveDivision Holdings, LLC",130079,"Radiate Holdings, LP",OR,410510050001088,50,1,1000.0,1000.0,1
471,31274875,59117,3273505,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,PA,420454040043013,50,1,940.0,880.0,1
472,49917043,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,171830009002007,60,1,25.0,3.0,1
473,38733574,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Tennessee,AT&T Inc.,130077,AT&T Inc.,TN,471019702005062,10,1,6.0,0.512,0
474,60664611,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NY,360130351001015,60,1,2.0,1.3,1
475,61566605,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NC,370350115043037,60,1,2.0,1.3,1
476,44178526,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,61070037002027,60,0,0.0,0.0,1
477,21450085,56813,6118814,MINNESOTA VALLEY TELEVISION IMPROVEMENT CORPORATION  DBA =,MVTV Wireless,Minnesota Valley Television Improvement Corporation,190244,Minnesota Valley Television Improvement Corporation,MN,271051052002265,70,1,50.0,10.0,1
478,2181841,54676,6121354,"Wheatland Electric Cooperative, Inc",Wheatland Broadband Services,"Wheatland Electric Cooperative, Inc.",190407,"Wheatland Electric Cooperative, Inc.",KS,201099546003455,70,1,25.0,5.0,1
479,16527649,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",OR,410670318142036,60,1,100.0,3.0,1
480,55416043,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MI,261550318002002,60,1,2.0,1.3,1
